Disposition,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperatureÂ ,Stellar_surface_ gravity,Stellar_radius,classification
CP,17.664866,2.7644951,736.3925122,1.2984859,3.5982457,351.2711274,11.0788,3746,4.76979,0.463205,1
CP,28.1722501,3.3983448,950.5653623,1.4475246,1.9311199,300.6575117,11.0788,3746,4.76979,0.463205,1
CP,3.1190716,1.1585974,2964.582891,1.6229796,10.0845871,454.5004101,13.4764,3285,4.98992,0.247331,1
CP,6.3878202,1.4551851,5857.01647,2.041471,3.8775285,357.8973634,13.4764,3285,4.98992,0.247331,1
CP,2.45457,2.39,19250,14.183,508.468,1322,11.3819,5565,4.45,0.97,1
CP,0.67249,1.801,7890,15.7288,14429,3053,9.78569,6647,4.12,1.7,1
CP,7.2008611,2.03,50063,12.0629,9.67439,491,10.3978,3606,4.74,0.5,1
CP,5.7998189,1.014374,8567.339022,2.6346124,3.7367095,354.6027378,12.8233,3179,4.99978,0.240233,1
CP,16.3413889,5.3764481,372.0970618,2.629079,86.231465,777.2060824,6.6813,5991.11,4.37711,1.12506,1
CP,9.2292078,2.817,1606,3.21883,37.6631,690,7.7945,4406,4.50428,0.77,1
CP,95.8531625,5.024,5975,5.95763,2.69104,356,7.7945,4406,4.50428,0.77,1
CP,7.8519082,1.6318726,3873.959149,2.1705803,4.8904688,379.2777558,11.7371,3384,4.87998,0.34388,1
CP,18.2616878,3.434,971,2.85973,57.4643,767,8.8975,5674,4.49483,0.94,1
CP,10.2611329,7.369,1900,12.2521,515.939,1327,8.55942,6202,3.63,2.78,1
CP,3.3772835,3.6434514,7216.496136,15.3058361,2195.787933,1745.891892,10.7053,6688,4.11,1.73235,1
CP,3.8240826,2.5172521,10096.10986,16.0547024,1005.894626,1436.342039,10.6611,6243,4.24,1.38719,1
CP,3.7246883,3.078,3320,10.8811,686.503,1426,10.9939,6144,4.02,1.74,1
CP,8.6007557,3.304,5090,10.7988,81.4989,837,10.1669,5389,4.06,1.5,1
CP,34.5059318,3.8206653,17387.98342,10.4625162,9.5814512,448.7222169,11.5748,5025.77,4.66348,0.801736,1
CP,17.3890454,2.6516541,2971.753227,6.4840125,23.8921547,563.8759593,11.5748,5025.77,4.66348,0.801736,1
CP,15.1689723,2.0633315,7818.547558,11.7952966,83.3855897,770.7126737,11.4864,5713,4.34,1.12898,1
CP,260.1740061,24.0527095,4747.959592,11.3192423,3.9769164,360.169028,8.56854,5739,4.03,1.62762,1
CP,6.9067868,6.6850674,1751.777857,13.4176028,1864.97414,1676.053793,11.4057,5731.8,3.65,3.1513801,1
CP,2.1223673,1.5855365,8056.334025,12.9814367,1534.906,1596.394399,11.3996,6079,4.33912,1.19653,1
CP,15.3419095,2.736,683,1.7005,14.2526,541,7.4259,4669,4.63,0.69,1
CP,1.1953968,1.5752293,1127.234456,3.5030245,2072.520318,1720.855677,11.3643,5728,4.4217,1.02917,1
CP,10.6953083,2.044,920,2.84818,66.8553,796,9.6878,5272.71,3.98846,0.88,1
CP,11.9124942,3.7520869,19304.2778,11.3754057,42.7254261,652.0656914,12.173,5064,4.53576,0.823883,1
CP,8.000489,4.6706895,4606.741969,10.9709265,455.1446051,1178.032032,10.9651,6146,4.12,1.55738,1
CP,3.0911721,1.9714799,349.193899,1.666703,295.0992437,1057.089536,9.2551,5253,4.54958,0.834386,1
CP,5.7772122,2.56341,1470.382126,2.8693434,75.3605118,751.4597253,9.977,4882.7,4.6,0.729818,1
CP,8.4536777,3.5738006,2872.288753,4.0269258,76.6379132,754.6240935,6.755,3588,4.60198,0.698009,1
CP,3.5315897,2.689,7230,14.2116,551.242,1349,10.8673,6209,4.09,1.62,1
CP,35.1896444,3.3254029,4524.935393,2.2253696,0.6703132,230.7752258,12.9672,3446,4.89707,0.326932,1
CP,0.3524597,0.578,305,1.76224,1844.98,1825,9.75874,5432,4.51,0.9,1
CP,2.326343,1.2195051,4153.614444,1.9763187,15.1203939,502.933455,13.5042,3244,4.97167,0.261162,1
CP,3.4950422,1.0311342,2004.426903,1.2734423,6.0694989,400.3206181,12.2591,3022,4.99625,0.242745,1
CP,2.2891027,0.8344032,1384.622855,0.9131404,10.6709326,460.9675388,12.2591,3022,4.99625,0.242745,1
CP,2.6796164,0.9028948,827.5423687,1.8334769,83.7078249,771.4561825,10.3543,3943,4.62547,0.63072,1
CP,27.2672016,2.4164839,1154.327889,1.5781136,1.6051398,287.0767134,11.3078,3546,4.77262,0.460014,1
CP,20.2254946,2.2719961,712.14897,1.9090249,10.4016117,458.0310383,10.0534,4465,4.6,0.697547,1
CP,11.3071786,2.824,264,1.02968,18.9311,581,10.0534,4465,4.6,0.7,1
CP,17.1019622,3.357,11430,10.1067,20.0982,589,11.584,5302.3,4.4,0.93,1
CP,7.7119842,4.058,3176,10.7188,536.15,1340,10.1757,6458,4.03,1.83,1
CP,22.6539607,3.468,11530,12.2765,13.8485,537,11.7024,5523,4.33,1.12,1
CP,4.0197555,2.688,9750,9.57594,211.813,1062,11.5521,5216,4.44,0.94,1
CP,5.1750108,2.0076562,13020.07533,11.4726621,162.7267425,910.9289033,11.6955,5177,4.48,0.892685,1
CP,5.4361667,1.5419673,4797.128848,1.7175409,3.6311669,352.0718502,13.4102,3139,5.04944,0.211299,1
CP,13.3368173,4.384,8210,11.2448,69.8726,805,12.5882,5517,4.26,1.2,1
CP,4.31362,1.709,9490,8.01917,54.2011,755,11.2057,4929.5,0.1,0.8,1
CP,5.4693888,1.8076781,32411.85599,11.5779216,27.5364506,584.247334,13.6521,3770,4.61871,0.638902,1
CP,1.2730965,1.48,414,1.57925,660.277,1412,9.926601,5024,4.5685,0.77,1
CP,3.0766835,1.2491751,18848.56074,2.722618,6.6976166,410.2983965,14.3109,3163,5.0701,0.1966,1
CP,2.7029187,1.6998642,5132.678283,3.7942392,44.0592242,657.0962083,12.5264,3596,4.71597,0.524573,1
CP,0.782765,1.2621481,519.1912192,1.7472713,651.9082071,1288.743126,10.4238,4099,4.52,0.727642,1
CP,8.2754608,3.755,6510,11.5451,130.93,942,12.4333,5515.2,4.24,1.39,1
CP,5.84259,3.747,2670,11.8252,307.599,1166,10.8285,5707,3.76,2.2,1
CP,4.3474,4.684,3520,10.753,786.037,1475,10.6918,5618,3.93,1.79,1
CP,1.30613,0.634,560,1.99844,62.7136,783,9.0138,4072,4.58,0.68,1
CP,0.224195,0.292,540,5.59553,2649.15,1998,9.5209,4079,4.58,0.68,1
CP,7.397216,1.3164962,953.5477499,1.2711131,6.6743946,409.942287,10.3475,3342,4.438,0.407103,1
CP,15.6692322,4.562853,1393.38148,2.6868893,13.2931176,486.9971964,8.2969,4214.44,4.52845,0.732115,1
CP,0.3711334,0.4918187,2322.621815,1.4062147,204.4873602,964.4647664,13.1292,3333,4.95786,0.272233,1
CP,16.6542431,7.792,10168,11.9082,362.642,1215,9.8999,6054,4.43,1.08,1
CP,3.7369689,1.9917422,310.4978088,2.3797323,897.6872949,1396.050149,8.71008,6092,4.25,1.32975,1
CP,19.1047019,3.2516728,1906.059625,2.9365337,8.5187297,435.7259839,9.3951,4195,4.59888,0.675093,1
CP,11.2347982,6.217,4780,12.196,262.58,1121,10.9687,6016.4,4.01,1.72,1
CP,10.655694,7.8236322,2103.657876,11.7630857,997.808531,1433.446712,9.14112,6715,3.79727,2.49897,1
CP,3.7382381,2.975208,1316.462276,4.774123,790.4759269,1352.358739,10.844,5938,4.25146,1.2906801,1
CP,4.9377227,2.1294254,844.8199092,2.8269897,277.7461661,1041.194266,9.3258,5862,4.51783,0.955756,1
CP,7.1858029,4.2542613,11192.49952,13.1612,210.609,1061,12.1772,5758.3,4.3,1.19,1
CP,23.3418536,6.4129373,6473.602151,9.7267129,16.3642505,512.9721403,13.4006,4944,4.51,0.824284,1
CP,49.2445599,6.5807145,15606.46149,10.3670919,6.0478205,399.9626824,13.4006,4944,4.51,0.824284,1
CP,94.0997954,4.8738442,20525.12011,14.5890881,7.444474,421.2871907,12.0294,4696.7,4.54,1.0143,1
CP,7.5427509,6.4481914,3098.306666,10.8099759,741.7962608,1331.039395,10.8165,6349.8,4.11,1.86619,1
CP,7.9940367,4.271047,404.6194381,2.5576021,258.8217348,1022.986578,8.90594,5846.29,4.26525,1.25324,1
CP,1.4468993,0.779,549,4.98711,1452.18,1719,10.0471,5238,4.54438,0.84,1
CP,5.9839451,5.3886513,3826.43755,10.7016592,632.2914999,1278.936805,11.7489,5609,3.96,1.71761,1
CP,18.3877081,6.405153,1191.028319,6.3790962,211.2844875,972.3814218,7.0286,6382.7,4.05,1.76557,1
CP,2.9887654,2.9847247,15493.94904,14.0699828,690.1555373,1307.243508,11.9775,5639,4.34,1.12141,1
CP,3.397862,4.502,9960,18.3834,2031.47,1870,10.8064,6590,4.05,1.83,1
CP,4.52074,4.175,8520,13.7321,713.859,1440,12.0453,6050,4.14,1.49,1
CP,5.4566563,3.783,4160,10.9408,381.078,1230,10.9657,5674.8,4.04,1.72,1
CP,61.6277,6.401,8878,11.7392,21.7464,601,10.7211,5581,4.16,1.07,1
CP,13.4758478,2.0643913,708.9461601,1.9840882,10.1837519,455.6136246,8.4991,4111,4.6461,0.618173,1
CP,3.3639254,3.3430495,422.0610761,3.0449863,874.7955667,1387.063658,9.03971,5890.3,3.92,1.28018,1
CP,13.0393586,4.9218325,625.5995687,3.3482223,243.5260946,1007.525683,9.03971,5890.3,3.92,1.31383,1
CP,11.1452784,1.3947705,566.2736451,2.0671456,56.9132658,700.5241733,8.1345,5302.58,4.53515,0.848675,1
CP,0.5568095,0.9712066,45140.53504,9.6870229,235.6927628,999.3239856,15.6198,3116,5.06043,0.439738,1
CP,4.880964,1.6120362,3385.552686,9.7354897,626.1274546,1275.808339,11.1897,6309,4.32298,1.27132,1
CP,10.7510107,2.943424,638.0928566,2.3581827,90.8412638,787.3911722,9.45661,5784,4.438,0.918917,1
CP,6.19132,3.4164,345.240264,1.759371,219.1278279,981.282679,9.45661,5784,4.438,0.929557,1
CP,3.6977167,0.9308263,4755.670729,2.942044,19.1944226,533.8429511,12.2958,3607,4.438,0.397924,1
CP,5.6605693,1.6631704,3856.106085,2.4070872,9.9407408,452.8709226,10.4981,3551,4.83982,0.374358,1
CP,11.3795653,2.2350305,3147.046174,2.2539464,3.9180021,358.827663,10.4981,3551,4.83982,0.374358,1
CP,3.3601377,1.413245,972.9589363,1.1843718,19.9261226,538.8593825,10.4981,3551,4.83982,0.374358,1
CP,2.4993895,2.99,10610,12.9239,945.55,1544,12.7979,5737,4.28,1.21,1
CP,3.3759446,3.538,1270,6.03548,874.29,1514,12.0676,5701,3.99,1.69,1
CP,1.5080197,1.032,1790,3.01287,89.0458,855,11.3676,4008,4.6,0.66,1
CP,3.9934418,1.9693065,5801.895716,4.2556645,28.2359721,587.9229796,11.7315,3748,4.7573,0.523113,1
CP,4.808498,1.405,11010,15.0839,67.1926,797,11.916,5449.5,4.13,1.38,1
CP,1.962292,2.935,20910,17.4523,2085.59,1882,12.0753,6384,4.41,1.16,1
CP,4.0397189,3.655,15110,14.2282,876.846,1515,11.3944,5758.5,4.27,1.14,1
CP,56.0045056,10.4337079,767.9192527,4.6074444,29.9535327,596.6666471,8.9387,6321,4.22436,1.41189,1
CP,84.2607645,10.925059,440.1660616,3.4359102,17.3744666,520.7120401,8.9387,6321,4.22436,1.41189,1
CP,22.8909855,2.465657,253.4100012,2.5594629,98.7475477,803.9912632,8.9387,6321,4.22436,1.41189,1
CP,3.5514016,2.207,8480,11.8731,342.119,1198,12.0327,6019,4.29,1.26,1
CP,4.5117221,1.785,313,1.40246,86.7681,850,9.1059,5245,4.57666,0.79,1
CP,39.361947,4.535,552,1.84555,22.4437,606,9.1059,5245,4.57666,0.79,1
CP,7.327945,2.896,13710,9.49027,39.3409,697,11.3875,4521,4.5,0.79,1
CP,3.6015056,3.024,13630,12.3972,556.616,1353,12.7533,6055,4.46,1.03,1
CP,3.9014904,4.83,9050,16.2567,865.697,1511,11.4848,5512,3.97,1.69,1
CP,1.2669382,1.93,2580,7.13535,2579.61,1985,11.8706,6296,4.26,1.36,1
CP,1.9268037,1.4,2260,3.42735,131.648,943,11.7662,4249,4.59,0.68,1
CP,3.3704313,4.608,5610,13.6938,1466.04,1723,12.885,5765,3.92,1.85,1
CP,2.5926199,1.269,78210,11.0137,13.8883,537,13.2486,3375,4.85,0.37,1
CP,0.8831279,1.651686,2068.067488,4.3749094,1586.210008,1609.570193,12.4923,5151.4,4.51,0.86,1
CP,5.7042858,4.061264,940.986289,5.0247868,576.8749367,1249.942881,10.6929,5560.5,4.01,1.61148,1
CP,0.77685,1.43,830,3.28324,4180.32,2240,11.5273,5190,4.42,0.96,1
CP,3.6525305,4.153,9770,14.7302,967.919,1553,10.6651,5930,4.14,1.47,1
CP,2.0180196,1.967,15190,12.168,520.136,1330,11.3208,5544,4.47,0.96,1
CP,4.6658007,2.609,565,2.17821,216.429,1068,8.7843,6365,4.54516,1.02,1
CP,18.0953159,2.627,3176,12.0619,37.2117,688,10.3823,6509.8,3.99,1.8,1
CP,5.8769438,4.5933803,7168.784926,12.3925008,511.3176191,1212.809078,10.8137,5805,4.13,1.4484,1
CP,4.4178042,2.5881434,6790.168206,6.4020317,130.1481354,861.4483375,12.0729,4864,4.55,0.785799,1
CP,5.2667367,2.788,2910,8.71675,248.814,1106,11.3209,5938,4.06,1.6,1
CP,3.9365629,2.19,15461,8.09927,41.2897,706,12.7882,3689,4.64,0.61,1
CP,3.246208,3.4201513,9405.991045,13.2996429,1107.847221,1471.430378,11.8433,6088,4.24,1.34548,1
CP,9.0881638,3.402,24660,12.8974,57.0645,765,11.419,5211,4.58,0.8,1
CP,2.1547472,1.6582238,49552.18234,11.6102486,53.5321999,689.8799484,13.1751,3538,4.73,0.50843,1
CP,5.5455798,3.1170996,8040.283267,10.3353813,238.4089829,1002.190781,12.079,5354,4.34,1.07607,1
CP,3.4391954,1.6681096,32914.40874,12.4377309,58.4322157,705.1521561,13.1858,3902,4.62,0.637223,1
CP,4.6747218,1.61,8200,4.73219,11.5347,513,12.4963,3502,4.74,0.5,1
CP,2.8989758,1.307,3680,10.0928,401.9,1247,11.5817,5908,4.13,1.47,1
CP,3.244299,2.6887498,5692.004831,12.9273057,1427.798956,1567.785035,11.9824,5999,4.1,1.5585901,1
CP,11.8886495,4.803,7800,11.0233,138.065,954,11.366,5773.9,4.28,1.21,1
CP,4.5445569,1.462,30740,5.7177,5.65747,429,12.9113,3192,4.92,0.3,1
CP,4.3345378,3.336,10000,14.3572,546.903,1347,11.323,6314.8,4.21,1.43,1
CP,3.4936188,3.355,9730,14.2355,628.664,1394,11.8747,5779.5,4.15,1.42,1
CP,7.4332642,3.051,6000,10.213,184.322,1026,12.3342,6227,4.28,1.32,1
CP,5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.744673,5.9053,6308.31,4.438,1.2845,1
CP,3.58529,2.495,180,1.77141,646.628,1404,5.9053,6308.31,4.438,1.28,1
CP,11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,5.9053,6308.31,4.438,1.2845,1
CP,6.6080989,3.928,6740,12.1125,298.497,1157,11.8136,5993,4.12,1.5,1
CP,4.3533211,1.894,21740,7.17236,14.9972,548,13.4609,3422,4.77,0.46,1
CP,5.4146235,2.9417261,4983.075629,6.6139476,126.2342489,872,11.5163,4888,4.45,0.880213,1
CP,14.7091662,3.6278152,5047.932631,6.5471787,33.3030602,612.6899904,11.5163,4888,4.45,0.880213,1
CP,1.3483075,1.7568331,1206.353588,3.1949876,805.779628,1358.857202,11.5163,4888,4.45,0.880213,1
CP,4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,8.3157,5175.2,4.37657,0.841842,1
CP,17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,8.3157,5175.2,4.37657,0.841842,1
CP,13.1757294,2.1570272,2479.347714,1.9602373,2.6453174,325.2663942,11.2828,3349,4.94138,0.388609,1
CP,6.614911,0.9654605,1060.571582,1.2731554,6.6294678,409.2506857,11.2828,3349,4.94138,0.388609,1
CP,3.1774814,2.824,14190,13.9016,625.157,1393,11.2961,6071,4.39,1.12,1
CP,9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,7.757,6101,4.38774,1.11672,1
CP,4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.705054,7.757,6101,4.38774,1.11672,1
CP,56.4043748,4.069,9060,12.5447,0.909373,272,11.0383,6433,4.36,1.25,1
CP,3.8016217,3.223,8310,13.6371,672.585,1418,10.8557,6244,4.19,1.47,1
CP,3.660032,4.7853014,7749.720327,17.5565568,1804.554872,1662.310977,11.2633,5988,3.93,1.88626,1
CP,4.0664446,1.712,19740,12.1827,89.3911,856,11.5241,5421,4.54,0.86,1
CP,4.6174254,4.5173138,9412.560054,16.6632337,1212.007222,1504.859837,11.1477,6411,4.1,1.67219,1
CP,3.3207642,2.487,940,3.02356,586.762,1371,11.2473,6142,4.55,0.95,1
CP,4.9019938,1.3243804,10774.95121,2.5554145,5.0534848,382.3996541,14.2612,3147,5.04654,0.240807,1
CP,3.5809733,2.18,36850,12.0428,40.4443,702,13.5011,3790,4.64,0.61,1
CP,16.067522,2.6182382,2929.650147,4.7909617,36.1060604,625.1939631,9.2711,5718,4.35658,0.860124,1
CP,5.1976858,1.8810737,437.4376044,1.9257346,162.5917886,910.7399798,9.2711,5718,4.35658,0.860124,1
CP,3.4671474,2.405,4770,11.6401,391.83,1239,12.5695,5886,4.07,1.58,1
CP,2.7299049,0.8257288,7427.724966,1.3513606,4.0669768,362.1910146,14.2683,2887,5.15917,0.155498,1
CP,9.1512776,2.616,1074,2.45142,55.3616,759,10.339,5015,4.47652,0.79,1
CP,12.4610086,3.3195777,2078.142598,3.2809492,28.3587888,588.5612549,8.1705,4891,4.62,0.726632,1
CP,0.4900589,1.0123328,291.0399722,1.4741529,2120.447466,1730.719269,8.1705,4891,4.62,0.726632,1
CP,25.1290153,4.271,465,1.93226,25.7431,627,8.6022,5871,4.43296,1.04,1
CP,2.9224661,5.5560255,5724.017673,20.8842189,3990.571634,2027.115654,11.8832,5520,3.55,2.7442901,1
CP,16.3363665,1.9933922,3884.678538,2.0492403,1.6932987,290.9398052,11.0196,3365,4.89744,0.326568,1
CP,5.538329,2.2263888,1407.111865,2.2721409,27.6818339,585.0169701,11.0318,3883,4.65275,0.598175,1
CP,10.6886084,2.6672245,1501.172634,2.4642245,11.5205083,469.8807571,11.0318,3883,4.65275,0.598175,1
CP,3.2535266,5.1881112,6160.5328,16.5212632,2886.094177,1869.379063,11.8994,6368,3.91383,2.06072,1
CP,7.7121208,2.4343481,728.4849109,3.004038,219.2841258,981.4576128,7.7582,5985.4,4.4,1.08958,1
CP,30.083503,3.9858103,5439.210828,12.1275255,58.0053608,703.8608065,10.5663,5906.5,4.16721,1.41293,1
CP,4.0520368,1.5605128,5512.403319,4.9523134,38.5441194,635.4908204,10.7329,3779,4.64,0.607751,1
CP,7.4463034,2.0033138,4045.724179,2.4048644,5.6286114,392.8439471,11.2695,3353,4.84911,0.375859,1
CP,17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,9.0567,5229,4.55429,0.794471,1
CP,1.8498567,2.518276,195.4102498,1.7193265,1194.210365,1499.304894,7.9147,5834,4.44433,1.0173301,1
CP,4.9133022,5.159,2040,9.33912,999.403,1566,10.445,5918,3.84,2.06,1
CP,2.88069,1.784,10380,22.4297,678.487,1421,10.4673,5541,4.36,1.09,1
CP,1.1589013,1.1688702,3470.67593,2.6829722,88.1856149,781.5723494,12.9374,3449,4.80176,0.427389,1
CP,0.8820624,0.5759672,11755.45093,8.3888941,983.4245957,1428.252576,13.1686,4669,4.52,0.782888,1
CP,0.9263237,0.81,952,1.67823,303.547,1162,8.72762,3573,4.80376,0.43,1
CP,5.006622,1.66,1290,2.22447,47.6469,731,10.4382,4006,4.68,0.6,1
CP,5.1830043,2.783,670,3.63045,346.626,1202,9.00568,6156,4.25196,1.34,1
CP,82.9294114,7.4967507,13067.73323,11.4756331,0.2639044,182.8021957,12.5542,5271,4.43,0.960919,1
CP,2.4261538,2.1344641,754.8303067,2.6600255,548.0543839,1234.029846,12.5542,5271,4.43,0.960919,1
CP,16.364873,4.0478302,2075.094412,3.9248322,38.2371999,634.2219521,10.2666,5481,4.56,0.856226,1
CP,1.8586624,2.0525797,497.6683497,1.9323657,695.1879631,1309.620035,10.2666,5481,4.56,0.856226,1
CP,9.1910792,3.055677,940.8500219,2.7251006,82.5177911,768.6995876,10.2666,5481,4.56,0.856226,1
CP,15.2664658,2.6673792,16186.17295,12.2663968,42.2986706,650.4312952,11.302,5420.82,4.52994,0.874078,1
CP,0.9260632,1.035,221,1.67736,1025.84,1576,8.1359,5640,4.35,1.11,1
CP,0.3994445,0.8028796,330.8173737,0.9086617,571.5071504,1247.025019,9.16764,3702,4.75,0.485948,1
CP,5.358776,1.3697764,2708.439372,1.4454154,6.2795537,403.7401541,8.84294,3562,4.97389,0.275953,1
CP,3.9649053,1.6788114,1160.562614,1.4999935,17.615731,522.5103737,10.9139,3476,4.80232,0.426767,1
CP,225.1037885,4.0237136,10850.13494,13.2081506,3.2010509,341.1480504,11.5326,5965.99,4.28007,1.25231,1
CP,31.0343214,12.0587354,1572.189109,10.1577688,33.7343273,614.6639792,10.5481,5234,4.438,2.56935,1
CP,2.7694936,1.031,712,1.27326,21.8758,602,7.89863,3807,4.77,0.47,1
CP,5.7060868,0.863,821,1.89602,20.536,593,7.89863,3807,4.77,0.47,1
CP,82.6901439,7.5240298,6529.576513,6.8236925,3.3159282,344.1684282,11.8787,5073,4.53,0.831915,1
CP,482.8191,10.8504687,6928.144617,6.9087752,48.3867084,672.6687765,11.8787,5073,4.53,0.831915,1
CP,3.9813082,3.1,464,2.36323,986.754,1561,7.7746,6011.9,4.36,1.16,1
CP,7.2455997,2.734,1106,14.2395,1192.46,1637,8.6554,6169.1,3.65,2.68,1
CP,10.9245478,1.8716477,653.537141,1.9015018,35.242668,621.4224577,8.8723,4884,4.49,0.74413,1
CP,271.938639,11.1292466,483.1688883,3.5295923,1.2295467,268.5690786,8.3498,5490.04,4.02198,1.5819,1
CP,10.2829583,3.5348916,865.1246457,2.7186716,87.4018996,779.8300521,10.7434,5700,4.54131,0.894563,1
CP,22.0933922,5.4095076,2633.600911,9.7603293,192.5802083,950.1073168,7.1323,6798.4,4.11,1.75449,1
CP,2.9093856,2.075,45160,12.8688,46.992,729,13.3272,3666,4.66,0.59,1
CP,13.6308024,4.3426564,1179.103334,3.5493962,60.1603117,710.3089208,8.7615,6114,4.5101,1.00528,1
CP,12.1914558,3.3188127,2625.057074,4.6131319,44.7551381,659.6756823,10.6995,5418,4.57259,0.840971,1
CP,9.3202467,4.963,2200,7.8768,250.474,1108,11.992,5916,4.02,1.67,1
CP,9.6578504,5.943,2300,9.98401,258.473,1117,12.2627,5557,3.79,2.09,1
CP,4.2809767,3.145,7520,13.0113,445.261,1279,10.8961,5964,4.13,1.49,1
CP,6.8659582,3.455761,334.0145589,2.8144915,531.5209848,1224.615786,6.7799,6212.63,4.438,1.5000401,1
CP,10.3311664,5.626,4577,11.9428,253.126,1111,9.3935,5760,3.97699,1.73,1
CP,1.7447031,1.066,160,0.591815,107.262,896,9.36854,3445,4.85243,0.43,1
CP,1.5229985,1.196,58060,8.99483,37.1159,687,13.7726,3237,4.87,0.35,1
CP,1.1979996,0.9682003,1150.31773,1.2107339,58.2602237,704.6326883,11.1972,3332,4.91528,0.354529,1
CP,10.5988743,1.638,12920,12.6054,18.1082,574,11.6629,5809.9,4.42,1.04,1
CP,4.2889696,2.517,5850,20.7112,646.761,1404,10.6311,6736.9,3.76,2.61,1
CP,21.4921464,4.199,5960,9.09747,22.7774,608,11.9545,5520,4.34,1.11,1
CP,0.5481573,0.9424668,226.8573536,1.3591774,1463.115587,1577.391183,9.4022,4590,4.50961,0.751825,1
CP,6.3084728,2.871,3690,6.00429,174.188,1012,11.13,5840,4.48,0.97,1
CP,2.5432595,1.12,21300,10.6224,23.828,615,13.6366,3757,4.61,0.66,1
CP,10.2436729,2.999,9410,11.2818,190.912,1035,10.9097,5845.9,4.5,0.96,1
CP,3.6773543,1.441,3949,11.426,786.44,1475,9.19813,7887,4.28126,1.68,1
CP,23.4428912,4.392,1623,3.02618,12.8373,527,9.9909,4794.4,4.47,0.85,1
CP,4.2403543,2.353,842,2.64301,255.637,1113,7.6253,5670,4.5,0.93,1
CP,9.0588209,3.342,875,2.67607,92.839,864,7.9259,5560.26,4.438,0.96,1
CP,21.4003129,5.3847459,960.7539877,3.0010426,35.2811724,621.592122,7.9259,5560.26,4.438,0.962324,1
CP,6.7535728,2.173,1740,6.28796,122.785,927,9.18458,5880,4.22,1.32,1
CP,30.1584857,3.852,2293,11.2128,15.1027,549,10.2592,6083,3.74,2.38,1
CP,7.1887332,2.9505752,285.257999,1.5254582,112.4619017,830.5601795,8.9767,5581,4.52166,0.882675,1
CP,5.4589863,3.39,1230,4.40571,402.195,1247,9.56225,6223,4.33,1.24,1
CP,17.9051919,4.555,771,3.00633,76.5725,824,9.56225,6223,4.33,1.24,1
CP,3.1148931,2.3721346,25980.70109,12.1120086,198.0921858,956.8339703,13.7988,4973,4.438,0.74956,1
CP,54.3212423,4.024,3708,11.6348,6.76453,449,10.6509,6207,3.99,1.82,1
CP,20.9108406,4.478,5936,11.3547,49.5559,739,11.215,6408,4.27,1.38,1
CP,12.2193392,4.8876935,1670.131063,4.8045458,100.9111624,808.3726382,10.6309,5643.77,4.35958,1.09457,1
CP,1.2652338,1.2121003,110215.6795,11.9244053,53.9865076,691.3390016,14.4347,3225,5.00457,0.355309,1
CP,1.6306523,1.202,68050,11.1125,30.1966,653,13.6136,3262,4.83,0.4,1
CP,1.5428486,1.1958898,2154.485578,1.9653032,60.0176145,709.8873414,12.4029,3439,4.97486,0.420028,1
CP,4.2914879,2.3462656,19180.72338,9.3875781,49.1792111,675.4063492,14.5179,3937,4.59,0.675707,1
CP,4.0966887,4.557,5620,12.9734,1193.86,1637,11.7791,6212,4.04,1.74,1
CP,4.8721904,2.584,2180,4.89644,195.925,1042,11.637,5430.5,4.42,1.02,1
CP,4.1793301,5.161,4900,16.1603,2876.9,2040,11.6917,7349,3.93,2.31,1
CP,2.9304371,1.73,50830,11.8933,31.8905,662,13.9766,3692,4.77,0.5,1
CP,6.3875739,2.5660579,23994.29604,8.6121163,14.2590446,495.6126203,13.5287,3688,4.78199,0.544769,1
CP,5.8588751,3.581,2690,12.1366,429.794,1268,11.1893,6418,3.82,2.31,1
CP,4.0785273,1.561,4530,3.74681,38.7885,695,12.0828,3580,4.77,0.48,1
CP,2.32664,1.6497284,7844.78312,5.5911206,87.0961414,779.1471354,12.6785,3946,4.69039,0.623609,1
CP,3.7927572,1.47,24440,9.66312,13.7486,536,13.2239,3575,4.67,0.58,1
CP,2.594675,0.313,1070,1.89426,3.30231,375,10.5737,3495,4.91164,0.31,1
CP,10.590923,4.105,10290,11.1189,118.413,919,9.58055,6017.1,4.44,1.05,1
CP,4.7728997,2.906,920,3.30213,370.603,1222,9.58055,6017.1,4.44,1.05,1
CP,1.2391534,0.4887749,2318.659441,0.9654706,21.6623126,550.2321395,11.5045,3042,4.438,0.197117,1
CP,1.5483542,1.2030925,926.4111032,2.1601741,240.1950345,1004.06252,9.6504,4665,4.67631,0.663414,1
CP,2.6570006,2.125,4050,10.4864,688.584,1427,11.8423,6328.7,4.11,1.63,1
CP,2.788654,1.8900186,26339.9058,9.665126,51.9487662,684.7208601,13.8231,3654,4.438,0.587106,1
